________________________________________________________________________________________________________________________ Exportar ==>;;;;;;;;;
;;;;;;;;;
Año;Cod. Ubigeo;Departamento;Provincia;Distrito;Cod CIIU (Rev 3);Sector;Sub Sector;Actividad Económica;Cant. Contrib
2025;151006;LIMA;YAUYOS;CACRA;9111;E.- OTROS SERVICIOS;OTROS;ACTIVIDADES DE ORGANIZACIONES EMPRESARIALES Y DE EMPLEADORES;1
2025;151006;LIMA;YAUYOS;CACRA;9309;E.- OTROS SERVICIOS;OTROS;OTRAS ACTIVIDADES DE SERVICIOS N.C.P.;41
2025;151007;LIMA;YAUYOS;CARANIA;0130;A.- AGROPECUARIO;AGRICOLA;CULTIVO DE PRODUCTOS AGRICOLAS EN COMBINACION CON LA CRIA DE ANIMALES (EXPLOTACION MIXTA);1
2025;151007;LIMA;YAUYOS;CARANIA;2811;D.- MANUFACTURA;INDUSTRIA NO PRIMARIA;FAB. DE PRODUCTOS METALICOS PARA USO ESTRUCTURAL;1
2025;151007;LIMA;YAUYOS;CARANIA;4520;F.- CONSTRUCCION;CONSTRUCCION;"CONSTRUCCION DE EDIFICIOS COMPLETOS O DE PARTES DE EDIFICIOS; OBRAS DE INGENIERIA CIVIL";3
2025;151007;LIMA;YAUYOS;CARANIA;5211;G.- COMERCIO;COMERCIO AL POR MENOR;VTA. AL POR MENOR EN ALMACENES NO ESPECIALIZADOS CON SURTIDO COMPUESTO;1
2025;151007;LIMA;YAUYOS;CARANIA;5220;G.- COMERCIO;COMERCIO AL POR MENOR;VTA. AL POR MENOR DE ALIMENTOS, BEBIDAS Y TABACO EN ALMACENES ESPECIALIZADOS;1
2025;151007;LIMA;YAUYOS;CARANIA;5520;E.- OTROS SERVICIOS;TURISMO Y HOTELERIA;RESTAURANTES, BARES Y CANTINAS;3
2025;151007;LIMA;YAUYOS;CARANIA;6021;E.- OTROS SERVICIOS;TRANSPORTES;OTROS TIPOS DE TRANSPORTE REGULAR DE PASAJEROS POR VIA TERRESTRE;1
2025;151007;LIMA;YAUYOS;CARANIA;6303;E.- OTROS SERVICIOS;TRANSPORTES;OTRAS ACTIVIDADES DE TRANSPORTE COMPLEMENTARIAS;1
2025;151007;LIMA;YAUYOS;CARANIA;7010;F.- CONSTRUCCION;CONSTRUCCION;ACTIVIDADES INMOBILIARIAS REALIZADAS CON BIENES PROPIOS O ARRENDADOS;2
2025;151007;LIMA;YAUYOS;CARANIA;7493;E.- OTROS SERVICIOS;OTROS;ACTIVIDADES DE LIMPIEZA DE EDIFICIOS;1
2025;151007;LIMA;YAUYOS;CARANIA;7499;E.- OTROS SERVICIOS;OTROS;OTRAS ACTIVIDADES EMPRESARIALES N.C.P.;14
2025;151007;LIMA;YAUYOS;CARANIA;7511;E.- OTROS SERVICIOS;ADM. PUBLICA Y SEGURIDAD SOCIAL;ACTIVIDADES DE LA ADMINISTRACION PUBLICA EN GENERAL;1
2025;151007;LIMA;YAUYOS;CARANIA;8021;E.- OTROS SERVICIOS;ENSE ANZA;ENSE ANZA SECUNDARIA DE FORMACION GENERAL;1
2025;151007;LIMA;YAUYOS;CARANIA;8512;E.- OTROS SERVICIOS;SALUD;ACTIVIDADES DE MEDICOS Y ODONTOLOGOS;1
2025;151007;LIMA;YAUYOS;CARANIA;9309;E.- OTROS SERVICIOS;OTROS;OTRAS ACTIVIDADES DE SERVICIOS N.C.P.;33
2025;151007;LIMA;YAUYOS;CARANIA;9500;E.- OTROS SERVICIOS;OTROS;HOGARES PRIVADOS CON SERVICIO DOMESTICO;1
2025;151008;LIMA;YAUYOS;CATAHUASI;0111;A.- AGROPECUARIO;AGRICOLA;CULTIVOS DE CEREALES Y OTROS CULTIVOS N.C.P.;1
2025;151008;LIMA;YAUYOS;CATAHUASI;0140;A.- AGROPECUARIO;AGRICOLA;ACTIVIDADES DE SERVICIOS AGRICOLAS Y GANADEROS, EXCEPTO LAS ACTIVIDADES VETERINARIAS;7
2025;151008;LIMA;YAUYOS;CATAHUASI;0500;B.- PESCA;PESCA;"PESCA, EXPLOTACION DE CRIADEROS DE PECES Y GRANJAS PISCICOLAS; ACTIVIDADES DE SERVICIOS RELACIONADAS CON LA PESCA";2
2025;151008;LIMA;YAUYOS;CATAHUASI;2811;D.- MANUFACTURA;INDUSTRIA NO PRIMARIA;FAB. DE PRODUCTOS METALICOS PARA USO ESTRUCTURAL;1
2025;151008;LIMA;YAUYOS;CATAHUASI;3610;D.- MANUFACTURA;INDUSTRIA NO PRIMARIA;FAB. DE MUEBLES;1
2025;151008;LIMA;YAUYOS;CATAHUASI;4010;E.- OTROS SERVICIOS;GENERACION DE ENERGIA ELECTRICA Y A;GENERACION, CAPTACION Y DISTRIBUCION DE ENERGIA ELECTRICA;1
2025;151008;LIMA;YAUYOS;CATAHUASI;4510;F.- CONSTRUCCION;CONSTRUCCION;PREPARACION DEL TERRENO;1
2025;151008;LIMA;YAUYOS;CATAHUASI;4520;F.- CONSTRUCCION;CONSTRUCCION;"CONSTRUCCION DE EDIFICIOS COMPLETOS O DE PARTES DE EDIFICIOS; OBRAS DE INGENIERIA CIVIL";4
2025;151008;LIMA;YAUYOS;CATAHUASI;5020;G.- COMERCIO;COMERCIO AUTOMOTRIZ;MANTENIMIENTO Y REPARACION DE VEHICULOS AUTOMOTORES;1
2025;151008;LIMA;YAUYOS;CATAHUASI;5040;G.- COMERCIO;COMERCIO AUTOMOTRIZ;VENTA, MANTEN. Y REPARAC. DE MOTOCICLETAS Y DE SUS PARTES, PIEZAS Y ACCESORIOS;1
2025;151008;LIMA;YAUYOS;CATAHUASI;5050;G.- COMERCIO;COMERCIO AUTOMOTRIZ;VENTA AL POR MENOR DE COMBUSTIBLE PARA AUTOMOTORES;1
2025;151008;LIMA;YAUYOS;CATAHUASI;5121;G.- COMERCIO;COMERCIO AL POR MAYOR;VTA. AL POR MAYOR DE MATERIAS PRIMAS AGROPECUARIAS Y DE ANIMALES VIVOS;1
2025;151008;LIMA;YAUYOS;CATAHUASI;5122;G.- COMERCIO;COMERCIO AL POR MAYOR;VTA. AL POR MAYOR DE ALIMENTOS, BEBIDAS Y TABACO;2
2025;151008;LIMA;YAUYOS;CATAHUASI;5131;G.- COMERCIO;COMERCIO AL POR MAYOR;VTA. AL POR MAYOR DE PRODUCTOS TEXTILES, PRENDAS DE VESTIR Y CALZADO;1
2025;151008;LIMA;YAUYOS;CATAHUASI;5141;G.- COMERCIO;COMERCIO AL POR MAYOR;VTA. AL POR MAYOR DE COMBUSTIBLES SOLIDOS, LIQUIDOS Y GASEOSOS Y DE PRODUCTOS CONEXOS;2
2025;151008;LIMA;YAUYOS;CATAHUASI;5143;G.- COMERCIO;COMERCIO AL POR MAYOR;VTA. AL POR MAYOR DE  MATERIALES DE CONSTRUCCION, ARTICULOS DE FERRETERIA Y EQUIPO, Y MATERIALES DE FONTANERIA Y CALEFACCION;1
2025;151008;LIMA;YAUYOS;CATAHUASI;5149;G.- COMERCIO;COMERCIO AL POR MAYOR;VTA. AL POR MAYOR DE OTROS PRODUCTOS INTERMEDIOS, DESPERDICIOS Y DESECHOS;1
2025;151008;LIMA;YAUYOS;CATAHUASI;5211;G.- COMERCIO;COMERCIO AL POR MENOR;VTA. AL POR MENOR EN ALMACENES NO ESPECIALIZADOS CON SURTIDO COMPUESTO;1
2025;151008;LIMA;YAUYOS;CATAHUASI;5219;G.- COMERCIO;COMERCIO AL POR MENOR;VTA. AL POR MENOR DE OTROS PRODUCTOS EN ALMACENES NO ESPECIALIZADOS;1
2025;151008;LIMA;YAUYOS;CATAHUASI;5220;G.- COMERCIO;COMERCIO AL POR MENOR;VTA. AL POR MENOR DE ALIMENTOS, BEBIDAS Y TABACO EN ALMACENES ESPECIALIZADOS;6
2025;151008;LIMA;YAUYOS;CATAHUASI;5231;G.- COMERCIO;COMERCIO AL POR MENOR;VTA. AL POR MENOR DE PRODUCTOS FARMACEUTICOS Y MEDICINALES, COSMETICOS Y ARTICULOS DE TOCADOR;1
2025;151008;LIMA;YAUYOS;CATAHUASI;5232;G.- COMERCIO;COMERCIO AL POR MENOR;VTA. AL POR MENOR DE PRODUCTOS TEXTILES, PRENDAS DE VESTIR, CALZADO Y ARTICULOS DE CUERO;2
2025;151008;LIMA;YAUYOS;CATAHUASI;5239;G.- COMERCIO;COMERCIO AL POR MENOR;VTA. AL POR MENOR DE OTROS PRODUCTOS EN ALMACENES ESPECIALIZADOS;3
2025;151008;LIMA;YAUYOS;CATAHUASI;5259;G.- COMERCIO;COMERCIO AL POR MENOR;OTROS TIPOS DE VENTA AL POR MENOR NO REALIZADA EN ALMACENES;3
2025;151008;LIMA;YAUYOS;CATAHUASI;5510;E.- OTROS SERVICIOS;TURISMO Y HOTELERIA;HOTELES, CAMPAMENTOS Y OTROS TIPOS DE HOSPEDAJE TEMPORAL;2
2025;151008;LIMA;YAUYOS;CATAHUASI;5520;E.- OTROS SERVICIOS;TURISMO Y HOTELERIA;RESTAURANTES, BARES Y CANTINAS;20
2025;151008;LIMA;YAUYOS;CATAHUASI;6021;E.- OTROS SERVICIOS;TRANSPORTES;OTROS TIPOS DE TRANSPORTE REGULAR DE PASAJEROS POR VIA TERRESTRE;2
2025;151008;LIMA;YAUYOS;CATAHUASI;6023;E.- OTROS SERVICIOS;TRANSPORTES;TRANSPORTE  DE CARGA POR CARRETERA;4
2025;151008;LIMA;YAUYOS;CATAHUASI;6303;E.- OTROS SERVICIOS;TRANSPORTES;OTRAS ACTIVIDADES DE TRANSPORTE COMPLEMENTARIAS;1
2025;151008;LIMA;YAUYOS;CATAHUASI;6309;E.- OTROS SERVICIOS;OTROS;ACTIVIDADES DE OTRAS AGENCIAS DE TRANSPORTE;1
2025;151008;LIMA;YAUYOS;CATAHUASI;6420;E.- OTROS SERVICIOS;TELECOMUNICACIONES;TELECOMUNICACIONES;1
2025;151008;LIMA;YAUYOS;CATAHUASI;7010;F.- CONSTRUCCION;CONSTRUCCION;ACTIVIDADES INMOBILIARIAS REALIZADAS CON BIENES PROPIOS O ARRENDADOS;6
2025;151008;LIMA;YAUYOS;CATAHUASI;7020;F.- CONSTRUCCION;CONSTRUCCION;ACTIVIDADES INMOBILIARIAS REALIZADAS A CAMBIO DE UNA RETRIBUCION O POR CONTRATA;1
2025;151008;LIMA;YAUYOS;CATAHUASI;7129;E.- OTROS SERVICIOS;OTROS;ALQUILER DE OTROS TIPOS DE MAQUINARIA Y EQUIPO N.C.P.;1
2025;151008;LIMA;YAUYOS;CATAHUASI;7220;E.- OTROS SERVICIOS;OTROS;CONSULTORES EN PROGRAMAS DE INFORMATICA Y SUMINISTRO DE PROGRAMAS DE INFORMATICA;1
2025;151008;LIMA;YAUYOS;CATAHUASI;7250;E.- OTROS SERVICIOS;OTROS;MANTENIMIENTO Y REPARACION DE MAQUINARIA DE OFICINA, CONTABILIDAD E INFORMATICA;1
2025;151008;LIMA;YAUYOS;CATAHUASI;7411;E.- OTROS SERVICIOS;OTROS;ACTIVIDADES JURIDICAS;1
2025;151008;LIMA;YAUYOS;CATAHUASI;7412;E.- OTROS SERVICIOS;OTROS;"ACTIVIDADES DE CONTABILIDAD, TENEDURIA DE LIBROS Y AUDITORIA; ASESORAMIENTO EN MATERIA DE IMPUESTOS";1
2025;151008;LIMA;YAUYOS;CATAHUASI;7413;E.- OTROS SERVICIOS;OTROS;INVESTIGACION DE MERCADOS Y REALIZACION DE ENCUESTAS DE OPINION PUBLICA;1
2025;151008;LIMA;YAUYOS;CATAHUASI;7421;E.- OTROS SERVICIOS;OTROS;ACTIVIDADES DE ARQUITECTURA E INGENIERIA Y ACTIVIDADES CONEXAS DE ASESORAMIENTO TECNICO;1
2025;151008;LIMA;YAUYOS;CATAHUASI;7491;E.- OTROS SERVICIOS;OTROS;OBTENCION Y DOTACION DE PERSONAL;1
2025;151008;LIMA;YAUYOS;CATAHUASI;7492;E.- OTROS SERVICIOS;OTROS;ACTIVIDADES DE INVESTIGACION Y SEGURIDAD;1
2025;151008;LIMA;YAUYOS;CATAHUASI;7493;E.- OTROS SERVICIOS;OTROS;ACTIVIDADES DE LIMPIEZA DE EDIFICIOS;2
2025;151008;LIMA;YAUYOS;CATAHUASI;7499;E.- OTROS SERVICIOS;OTROS;OTRAS ACTIVIDADES EMPRESARIALES N.C.P.;130
2025;151008;LIMA;YAUYOS;CATAHUASI;7511;E.- OTROS SERVICIOS;ADM. PUBLICA Y SEGURIDAD SOCIAL;ACTIVIDADES DE LA ADMINISTRACION PUBLICA EN GENERAL;3
2025;151008;LIMA;YAUYOS;CATAHUASI;8010;E.- OTROS SERVICIOS;ENSE ANZA;ENSE ANZA PRIMARIA;2
2025;151008;LIMA;YAUYOS;CATAHUASI;8090;E.- OTROS SERVICIOS;ENSE ANZA;ENSE ANZA DE ADULTOS Y OTROS TIPOS DE ENSE ANZA;1
2025;151008;LIMA;YAUYOS;CATAHUASI;8512;E.- OTROS SERVICIOS;SALUD;ACTIVIDADES DE MEDICOS Y ODONTOLOGOS;1
2025;151008;LIMA;YAUYOS;CATAHUASI;8519;E.- OTROS SERVICIOS;SALUD;OTRAS ACTIVIDADES RELACIONADAS CON LA SALUD HUMANA;2
2025;151008;LIMA;YAUYOS;CATAHUASI;9111;E.- OTROS SERVICIOS;OTROS;ACTIVIDADES DE ORGANIZACIONES EMPRESARIALES Y DE EMPLEADORES;1
2025;151008;LIMA;YAUYOS;CATAHUASI;9199;E.- OTROS SERVICIOS;OTROS;ACTIVIDADES DE OTRAS ASOCIACIONES N.C.P.;1
2025;151008;LIMA;YAUYOS;CATAHUASI;9219;E.- OTROS SERVICIOS;OTROS;OTRAS ACTIVIDADES DE ENTRETENIMIENTO N.C.P.;1
2025;151008;LIMA;YAUYOS;CATAHUASI;9231;E.- OTROS SERVICIOS;OTROS;ACTIVIDADES DE BIBLIOTECAS Y ARCHIVOS;1
2025;151008;LIMA;YAUYOS;CATAHUASI;9233;E.- OTROS SERVICIOS;OTROS;ACTIVIDADES DE JARDINES BOTANICOS Y ZOOLOGICOS, Y DE PARQUES NACIONALES;1
2025;151008;LIMA;YAUYOS;CATAHUASI;9301;E.- OTROS SERVICIOS;OTROS;LAVADO Y LIMPIEZA DE PRENDAS DE TELA Y DE PIEL, INCLUSO LA LIMPIEZA EN SECO;1
2025;151008;LIMA;YAUYOS;CATAHUASI;9309;E.- OTROS SERVICIOS;OTROS;OTRAS ACTIVIDADES DE SERVICIOS N.C.P.;179
2025;151008;LIMA;YAUYOS;CATAHUASI;9999;E.- OTROS SERVICIOS;OTROS;OTROS;1
2025;151009;LIMA;YAUYOS;CHOCOS;0111;A.- AGROPECUARIO;AGRICOLA;CULTIVOS DE CEREALES Y OTROS CULTIVOS N.C.P.;1
2025;151009;LIMA;YAUYOS;CHOCOS;0113;A.- AGROPECUARIO;AGRICOLA;CULTIVO DE FRUTAS, NUECES, PLANTAS CUYAS HOJAS SE UTILIZAN PARA PREPARAR BEBIDAS Y ESPECIAS;1
2025;151009;LIMA;YAUYOS;CHOCOS;0140;A.- AGROPECUARIO;AGRICOLA;ACTIVIDADES DE SERVICIOS AGRICOLAS Y GANADEROS, EXCEPTO LAS ACTIVIDADES VETERINARIAS;6
2025;151009;LIMA;YAUYOS;CHOCOS;0500;B.- PESCA;PESCA;"PESCA, EXPLOTACION DE CRIADEROS DE PECES Y GRANJAS PISCICOLAS; ACTIVIDADES DE SERVICIOS RELACIONADAS CON LA PESCA";1
2025;151009;LIMA;YAUYOS;CHOCOS;1810;D.- MANUFACTURA;INDUSTRIA NO PRIMARIA;FAB. DE PRENDAS DE VESTIR EXCEPTO PRENDAS DE PIEL;1
2025;151009;LIMA;YAUYOS;CHOCOS;2892;D.- MANUFACTURA;INDUSTRIA NO PRIMARIA;"TRATAMIENTO Y REVESTIMIENTO DE METALES; OBRAS DE INGENIERIA MECANICA EN GENERAL REALIZADAS A CAMBIO DE UNA RETRIBUCION O POR CONTRATA";1
2025;151009;LIMA;YAUYOS;CHOCOS;2893;D.- MANUFACTURA;INDUSTRIA NO PRIMARIA;FAB. DE ARTICULOS DE CUCHILLERIA, HERRAMIENTAS DE MANO Y ARTICULOS DE FERRETERIA;1
2025;151009;LIMA;YAUYOS;CHOCOS;4520;F.- CONSTRUCCION;CONSTRUCCION;"CONSTRUCCION DE EDIFICIOS COMPLETOS O DE PARTES DE EDIFICIOS; OBRAS DE INGENIERIA CIVIL";4
2025;151009;LIMA;YAUYOS;CHOCOS;4530;F.- CONSTRUCCION;CONSTRUCCION;ACONDICIONAMIENTO DE EDIFICIOS;1
2025;151009;LIMA;YAUYOS;CHOCOS;5020;G.- COMERCIO;COMERCIO AUTOMOTRIZ;MANTENIMIENTO Y REPARACION DE VEHICULOS AUTOMOTORES;1
2025;151009;LIMA;YAUYOS;CHOCOS;5122;G.- COMERCIO;COMERCIO AL POR MAYOR;VTA. AL POR MAYOR DE ALIMENTOS, BEBIDAS Y TABACO;1
2025;151009;LIMA;YAUYOS;CHOCOS;5143;G.- COMERCIO;COMERCIO AL POR MAYOR;VTA. AL POR MAYOR DE  MATERIALES DE CONSTRUCCION, ARTICULOS DE FERRETERIA Y EQUIPO, Y MATERIALES DE FONTANERIA Y CALEFACCION;1
2025;151009;LIMA;YAUYOS;CHOCOS;5220;G.- COMERCIO;COMERCIO AL POR MENOR;VTA. AL POR MENOR DE ALIMENTOS, BEBIDAS Y TABACO EN ALMACENES ESPECIALIZADOS;1
2025;151009;LIMA;YAUYOS;CHOCOS;5239;G.- COMERCIO;COMERCIO AL POR MENOR;VTA. AL POR MENOR DE OTROS PRODUCTOS EN ALMACENES ESPECIALIZADOS;2
2025;151009;LIMA;YAUYOS;CHOCOS;5259;G.- COMERCIO;COMERCIO AL POR MENOR;OTROS TIPOS DE VENTA AL POR MENOR NO REALIZADA EN ALMACENES;3
2025;151009;LIMA;YAUYOS;CHOCOS;5520;E.- OTROS SERVICIOS;TURISMO Y HOTELERIA;RESTAURANTES, BARES Y CANTINAS;1
2025;151009;LIMA;YAUYOS;CHOCOS;6021;E.- OTROS SERVICIOS;TRANSPORTES;OTROS TIPOS DE TRANSPORTE REGULAR DE PASAJEROS POR VIA TERRESTRE;1
2025;151009;LIMA;YAUYOS;CHOCOS;6023;E.- OTROS SERVICIOS;TRANSPORTES;TRANSPORTE  DE CARGA POR CARRETERA;5
2025;151009;LIMA;YAUYOS;CHOCOS;6304;E.- OTROS SERVICIOS;TURISMO Y HOTELERIA;"ACTIVIDADES DE AGENCIAS DE VIAJES Y ORGANIZADORES DE VIAJES; ACTIVIDADES DE ASISTENCIA A TURISTAS N.C.P.";1
2025;151009;LIMA;YAUYOS;CHOCOS;6309;E.- OTROS SERVICIOS;OTROS;ACTIVIDADES DE OTRAS AGENCIAS DE TRANSPORTE;2
2025;151009;LIMA;YAUYOS;CHOCOS;7010;F.- CONSTRUCCION;CONSTRUCCION;ACTIVIDADES INMOBILIARIAS REALIZADAS CON BIENES PROPIOS O ARRENDADOS;3
2025;151009;LIMA;YAUYOS;CHOCOS;7020;F.- CONSTRUCCION;CONSTRUCCION;ACTIVIDADES INMOBILIARIAS REALIZADAS A CAMBIO DE UNA RETRIBUCION O POR CONTRATA;3
2025;151009;LIMA;YAUYOS;CHOCOS;7220;E.- OTROS SERVICIOS;OTROS;CONSULTORES EN PROGRAMAS DE INFORMATICA Y SUMINISTRO DE PROGRAMAS DE INFORMATICA;1
2025;151009;LIMA;YAUYOS;CHOCOS;7250;E.- OTROS SERVICIOS;OTROS;MANTENIMIENTO Y REPARACION DE MAQUINARIA DE OFICINA, CONTABILIDAD E INFORMATICA;1
2025;151009;LIMA;YAUYOS;CHOCOS;7421;E.- OTROS SERVICIOS;OTROS;ACTIVIDADES DE ARQUITECTURA E INGENIERIA Y ACTIVIDADES CONEXAS DE ASESORAMIENTO TECNICO;1
2025;151009;LIMA;YAUYOS;CHOCOS;7499;E.- OTROS SERVICIOS;OTROS;OTRAS ACTIVIDADES EMPRESARIALES N.C.P.;68
2025;151009;LIMA;YAUYOS;CHOCOS;7511;E.- OTROS SERVICIOS;ADM. PUBLICA Y SEGURIDAD SOCIAL;ACTIVIDADES DE LA ADMINISTRACION PUBLICA EN GENERAL;4
2025;151009;LIMA;YAUYOS;CHOCOS;8010;E.- OTROS SERVICIOS;ENSE ANZA;ENSE ANZA PRIMARIA;1
2025;151009;LIMA;YAUYOS;CHOCOS;8519;E.- OTROS SERVICIOS;SALUD;OTRAS ACTIVIDADES RELACIONADAS CON LA SALUD HUMANA;2
2025;151009;LIMA;YAUYOS;CHOCOS;9111;E.- OTROS SERVICIOS;OTROS;ACTIVIDADES DE ORGANIZACIONES EMPRESARIALES Y DE EMPLEADORES;3
2025;151009;LIMA;YAUYOS;CHOCOS;9199;E.- OTROS SERVICIOS;OTROS;ACTIVIDADES DE OTRAS ASOCIACIONES N.C.P.;2
2025;151009;LIMA;YAUYOS;CHOCOS;9219;E.- OTROS SERVICIOS;OTROS;OTRAS ACTIVIDADES DE ENTRETENIMIENTO N.C.P.;2
2025;151009;LIMA;YAUYOS;CHOCOS;9241;E.- OTROS SERVICIOS;OTROS;ACTIVIDADES DEPORTIVAS;1
2025;151009;LIMA;YAUYOS;CHOCOS;9309;E.- OTROS SERVICIOS;OTROS;OTRAS ACTIVIDADES DE SERVICIOS N.C.P.;111
2025;151010;LIMA;YAUYOS;COCHAS;0140;A.- AGROPECUARIO;AGRICOLA;ACTIVIDADES DE SERVICIOS AGRICOLAS Y GANADEROS, EXCEPTO LAS ACTIVIDADES VETERINARIAS;1
2025;151010;LIMA;YAUYOS;COCHAS;5143;G.- COMERCIO;COMERCIO AL POR MAYOR;VTA. AL POR MAYOR DE  MATERIALES DE CONSTRUCCION, ARTICULOS DE FERRETERIA Y EQUIPO, Y MATERIALES DE FONTANERIA Y CALEFACCION;1
2025;151010;LIMA;YAUYOS;COCHAS;5220;G.- COMERCIO;COMERCIO AL POR MENOR;VTA. AL POR MENOR DE ALIMENTOS, BEBIDAS Y TABACO EN ALMACENES ESPECIALIZADOS;1
2025;151010;LIMA;YAUYOS;COCHAS;5239;G.- COMERCIO;COMERCIO AL POR MENOR;VTA. AL POR MENOR DE OTROS PRODUCTOS EN ALMACENES ESPECIALIZADOS;1
2025;151010;LIMA;YAUYOS;COCHAS;5520;E.- OTROS SERVICIOS;TURISMO Y HOTELERIA;RESTAURANTES, BARES Y CANTINAS;2
2025;151010;LIMA;YAUYOS;COCHAS;6021;E.- OTROS SERVICIOS;TRANSPORTES;OTROS TIPOS DE TRANSPORTE REGULAR DE PASAJEROS POR VIA TERRESTRE;1
2025;151010;LIMA;YAUYOS;COCHAS;7499;E.- OTROS SERVICIOS;OTROS;OTRAS ACTIVIDADES EMPRESARIALES N.C.P.;7
2025;151010;LIMA;YAUYOS;COCHAS;7511;E.- OTROS SERVICIOS;ADM. PUBLICA Y SEGURIDAD SOCIAL;ACTIVIDADES DE LA ADMINISTRACION PUBLICA EN GENERAL;1
2025;151010;LIMA;YAUYOS;COCHAS;9199;E.- OTROS SERVICIOS;OTROS;ACTIVIDADES DE OTRAS ASOCIACIONES N.C.P.;2
2025;151010;LIMA;YAUYOS;COCHAS;9309;E.- OTROS SERVICIOS;OTROS;OTRAS ACTIVIDADES DE SERVICIOS N.C.P.;28
2025;151010;LIMA;YAUYOS;COCHAS;9500;E.- OTROS SERVICIOS;OTROS;HOGARES PRIVADOS CON SERVICIO DOMESTICO;1
2025;151011;LIMA;YAUYOS;COLONIA;0113;A.- AGROPECUARIO;AGRICOLA;CULTIVO DE FRUTAS, NUECES, PLANTAS CUYAS HOJAS SE UTILIZAN PARA PREPARAR BEBIDAS Y ESPECIAS;2
2025;151011;LIMA;YAUYOS;COLONIA;0140;A.- AGROPECUARIO;AGRICOLA;ACTIVIDADES DE SERVICIOS AGRICOLAS Y GANADEROS, EXCEPTO LAS ACTIVIDADES VETERINARIAS;4
2025;151011;LIMA;YAUYOS;COLONIA;2811;D.- MANUFACTURA;INDUSTRIA NO PRIMARIA;FAB. DE PRODUCTOS METALICOS PARA USO ESTRUCTURAL;1
2025;151011;LIMA;YAUYOS;COLONIA;4520;F.- CONSTRUCCION;CONSTRUCCION;"CONSTRUCCION DE EDIFICIOS COMPLETOS O DE PARTES DE EDIFICIOS; OBRAS DE INGENIERIA CIVIL";2
2025;151011;LIMA;YAUYOS;COLONIA;4540;F.- CONSTRUCCION;CONSTRUCCION;TERMINACION DE EDIFICIOS;1
2025;151011;LIMA;YAUYOS;COLONIA;5211;G.- COMERCIO;COMERCIO AL POR MENOR;VTA. AL POR MENOR EN ALMACENES NO ESPECIALIZADOS CON SURTIDO COMPUESTO;2
2025;151011;LIMA;YAUYOS;COLONIA;5220;G.- COMERCIO;COMERCIO AL POR MENOR;VTA. AL POR MENOR DE ALIMENTOS, BEBIDAS Y TABACO EN ALMACENES ESPECIALIZADOS;2
2025;151011;LIMA;YAUYOS;COLONIA;5234;G.- COMERCIO;COMERCIO AL POR MENOR;VTA. AL POR MENOR DE ARTICULOS DE FERRETERIA, PINTURAS Y PRODUCTOS DE VIDRIO;1
2025;151011;LIMA;YAUYOS;COLONIA;5239;G.- COMERCIO;COMERCIO AL POR MENOR;VTA. AL POR MENOR DE OTROS PRODUCTOS EN ALMACENES ESPECIALIZADOS;1
2025;151011;LIMA;YAUYOS;COLONIA;5260;G.- COMERCIO;COMERCIO AL POR MENOR;REPARACION DE EFECTOS PERSONALES Y ENSERES DOMESTICOS;1
2025;151011;LIMA;YAUYOS;COLONIA;5520;E.- OTROS SERVICIOS;TURISMO Y HOTELERIA;RESTAURANTES, BARES Y CANTINAS;4
2025;151011;LIMA;YAUYOS;COLONIA;6021;E.- OTROS SERVICIOS;TRANSPORTES;OTROS TIPOS DE TRANSPORTE REGULAR DE PASAJEROS POR VIA TERRESTRE;2
2025;151011;LIMA;YAUYOS;COLONIA;6023;E.- OTROS SERVICIOS;TRANSPORTES;TRANSPORTE  DE CARGA POR CARRETERA;6
2025;151011;LIMA;YAUYOS;COLONIA;6301;E.- OTROS SERVICIOS;OTROS;MANIPULACION DE LA CARGA;2
2025;151011;LIMA;YAUYOS;COLONIA;7010;F.- CONSTRUCCION;CONSTRUCCION;ACTIVIDADES INMOBILIARIAS REALIZADAS CON BIENES PROPIOS O ARRENDADOS;5
2025;151011;LIMA;YAUYOS;COLONIA;7020;F.- CONSTRUCCION;CONSTRUCCION;ACTIVIDADES INMOBILIARIAS REALIZADAS A CAMBIO DE UNA RETRIBUCION O POR CONTRATA;1
2025;151011;LIMA;YAUYOS;COLONIA;7411;E.- OTROS SERVICIOS;OTROS;ACTIVIDADES JURIDICAS;1
2025;151011;LIMA;YAUYOS;COLONIA;7414;E.- OTROS SERVICIOS;OTROS;ACTIVIDADES DE ASESORAMIENTO EMPRESARIAL Y EN MATERIA DE GESTION;1
2025;151011;LIMA;YAUYOS;COLONIA;7421;E.- OTROS SERVICIOS;OTROS;ACTIVIDADES DE ARQUITECTURA E INGENIERIA Y ACTIVIDADES CONEXAS DE ASESORAMIENTO TECNICO;3
2025;151011;LIMA;YAUYOS;COLONIA;7491;E.- OTROS SERVICIOS;OTROS;OBTENCION Y DOTACION DE PERSONAL;1
2025;151011;LIMA;YAUYOS;COLONIA;7492;E.- OTROS SERVICIOS;OTROS;ACTIVIDADES DE INVESTIGACION Y SEGURIDAD;2
2025;151011;LIMA;YAUYOS;COLONIA;7493;E.- OTROS SERVICIOS;OTROS;ACTIVIDADES DE LIMPIEZA DE EDIFICIOS;3
2025;151011;LIMA;YAUYOS;COLONIA;7499;E.- OTROS SERVICIOS;OTROS;OTRAS ACTIVIDADES EMPRESARIALES N.C.P.;54
